n_sources,fraction_changed,variant,latency_ms
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0228
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0227
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0241
24,1.0,AFFECTED,0.0248
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0226
24,1.0,AFFECTED,0.0256
24,1.0,AFFECTED,0.0225
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0221
24,1.0,AFFECTED,0.0224
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0221
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0222
24,1.0,AFFECTED,0.0223
24,1.0,AFFECTED,0.022
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0087
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0078
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0086
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0077
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0076
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0081
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0073
24,1.0,RESIDUAL,0.0075
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,RESIDUAL,0.0074
24,1.0,CWR,0.2818
24,1.0,CWR,0.2846
24,1.0,CWR,0.2836
24,1.0,CWR,0.2833
24,1.0,CWR,0.2821
24,1.0,CWR,0.2851
24,1.0,CWR,0.2822
24,1.0,CWR,0.2963
24,1.0,CWR,0.291
24,1.0,CWR,0.2817
24,1.0,CWR,0.284
24,1.0,CWR,0.2804
24,1.0,CWR,0.2847
24,1.0,CWR,0.2819
24,1.0,CWR,0.2808
24,1.0,CWR,0.2801
24,1.0,CWR,0.2918
24,1.0,CWR,0.2825
24,1.0,CWR,0.3093
24,1.0,CWR,0.2844
24,1.0,CWR,0.2864
24,1.0,CWR,0.2828
24,1.0,CWR,0.285
24,1.0,CWR,0.2874
24,1.0,CWR,0.2846
24,1.0,CWR,0.2842
24,1.0,CWR,0.2817
24,1.0,CWR,0.2848
24,1.0,CWR,0.2826
24,1.0,CWR,0.2867
24,1.0,CWR,0.2858
24,1.0,CWR,0.2862
24,1.0,CWR,0.2842
24,1.0,CWR,0.2836
24,1.0,CWR,0.3162
24,1.0,CWR,0.2861
24,1.0,CWR,0.2847
24,1.0,CWR,0.2833
24,1.0,CWR,0.2843
24,1.0,CWR,0.2838
24,1.0,CWR,0.2817
24,1.0,CWR,0.284
24,1.0,CWR,0.2802
24,1.0,CWR,0.2982
24,1.0,CWR,0.2838
24,1.0,CWR,0.2812
24,1.0,CWR,0.2847
24,1.0,CWR,0.3299
24,1.0,CWR,0.3515
24,1.0,CWR,0.2917
24,1.0,CWR,0.2848
24,1.0,CWR,0.2802
24,1.0,CWR,0.2804
24,1.0,CWR,0.2832
24,1.0,CWR,0.2828
24,1.0,CWR,0.2856
24,1.0,CWR,0.2845
24,1.0,CWR,0.2827
24,1.0,CWR,0.2843
24,1.0,CWR,0.2827
24,1.0,CWR,0.2808
24,1.0,CWR,0.2804
24,1.0,CWR,0.2845
24,1.0,CWR,0.2824
24,1.0,CWR,0.3092
24,1.0,CWR,0.2822
24,1.0,CWR,0.281
24,1.0,CWR,0.2819
24,1.0,CWR,0.288
24,1.0,CWR,0.2823
24,1.0,CWR,0.2912
24,1.0,CWR,0.2862
24,1.0,CWR,0.2809
24,1.0,CWR,0.2824
24,1.0,CWR,0.2866
24,1.0,CWR,0.284
24,1.0,CWR,0.283
24,1.0,CWR,0.2823
24,1.0,CWR,0.2803
24,1.0,CWR,0.2875
24,1.0,CWR,0.2844
24,1.0,CWR,0.2808
24,1.0,CWR,0.2823
24,1.0,CWR,0.2823
24,1.0,CWR,0.2821
24,1.0,CWR,0.2838
24,1.0,CWR,0.2815
24,1.0,CWR,0.2937
24,1.0,CWR,0.2827
24,1.0,CWR,0.2811
24,1.0,CWR,0.2803
24,1.0,CWR,0.2794
24,1.0,CWR,0.2828
24,1.0,CWR,0.2812
24,1.0,CWR,0.2795
24,1.0,CWR,0.2841
24,1.0,CWR,0.2815
24,1.0,CWR,0.2902
24,1.0,CWR,0.2842
24,1.0,CWR,0.2852
24,1.0,CWR,0.2818
24,1.0,CWR,0.2833
24,1.0,CWR,0.2793
24,1.0,CWR,0.2829
24,1.0,CWR,0.2835
24,1.0,CWR,0.2833
24,1.0,CWR,0.2802
24,1.0,CWR,0.2834
24,1.0,CWR,0.2806
24,1.0,CWR,0.2823
24,1.0,CWR,0.2853
24,1.0,CWR,0.2818
24,1.0,CWR,0.2827
24,1.0,CWR,0.2814
24,1.0,CWR,0.281
24,1.0,CWR,0.2812
24,1.0,CWR,0.283
24,1.0,CWR,0.2845
24,1.0,CWR,0.2799
24,1.0,CWR,0.299
24,1.0,CWR,0.283
24,1.0,CWR,0.282
24,1.0,CWR,0.284
24,1.0,CWR,0.2845
24,1.0,CWR,0.2917
24,1.0,CWR,0.2819
24,1.0,CWR,0.2833
24,1.0,CWR,0.2812
24,1.0,CWR,0.2824
24,1.0,CWR,0.2864
24,1.0,CWR,0.3034
24,1.0,CWR,0.2841
24,1.0,CWR,0.2818
24,1.0,CWR,0.3094
24,1.0,CWR,0.2821
24,1.0,CWR,0.2853
24,1.0,CWR,0.2804
24,1.0,CWR,0.2816
24,1.0,CWR,0.2847
24,1.0,CWR,0.2866
24,1.0,CWR,0.2815
24,1.0,CWR,0.2845
24,1.0,CWR,0.284
24,1.0,CWR,0.2793
24,1.0,CWR,0.2837
24,1.0,CWR,0.2813
24,1.0,CWR,0.2856
24,1.0,CWR,0.3621
24,1.0,CWR,0.3173
24,1.0,CWR,0.2854
24,1.0,CWR,0.2866
24,1.0,CWR,0.2833
24,1.0,CWR,0.2849
24,1.0,CWR,0.2854
24,1.0,CWR,0.2833
24,1.0,CWR,0.2881
24,1.0,CWR,0.2869
24,1.0,CWR,0.2829
24,1.0,CWR,0.2861
24,1.0,CWR,0.2996
24,1.0,CWR,0.2856
24,1.0,CWR,0.2822
24,1.0,CWR,0.4775
24,1.0,CWR,0.3009
24,1.0,CWR,0.2822
24,1.0,CWR,0.2839
24,1.0,CWR,0.289
24,1.0,CWR,0.28
24,1.0,CWR,0.2867
24,1.0,CWR,0.2838
24,1.0,CWR,0.2752
24,1.0,CWR,0.2777
24,1.0,CWR,0.2752
24,1.0,CWR,0.2836
24,1.0,CWR,0.2763
24,1.0,CWR,0.2768
24,1.0,CWR,0.2734
24,1.0,CWR,0.283
24,1.0,CWR,0.3057
24,1.0,CWR,0.2873
24,1.0,CWR,0.2942
24,1.0,CWR,0.3008
24,1.0,CWR,0.2873
24,1.0,CWR,0.2865
24,1.0,CWR,0.2888
24,1.0,CWR,0.2873
24,1.0,CWR,0.2911
24,1.0,CWR,0.286
24,1.0,CWR,0.2917
24,1.0,CWR,0.2915
24,1.0,CWR,0.2923
24,1.0,CWR,0.2892
24,1.0,CWR,0.2965
24,1.0,CWR,0.2872
24,1.0,CWR,0.2885
24,1.0,CWR,0.2899
24,1.0,CWR,0.2897
24,1.0,CWR,0.2907
24,1.0,CWR,0.3464
24,1.0,CWR,0.3234
